YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,AIRLINE_NAME,ORIGIN_AIRPORT_NAME,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,is_cancelled,is_delayed
2015,3,22,7,B6,1236,SJU,STT,652,-6.0,68,727,-14.0,0,0,,,,,,,JetBlue Airways,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,False,False
2015,2,14,6,OO,2730,PHX,DRO,1945,-6.0,351,2103,-17.0,0,0,,,,,,,Skywest Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,2,27,5,US,620,PHX,CLT,945,4.0,1773,1540,-8.0,0,0,,,,,,,US Airways Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,2,15,7,UA,1760,TPA,CLE,1144,1.0,927,1417,-4.0,0,0,,,,,,,United Air Lines Inc.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,False
2015,1,8,4,DL,1450,LAS,MSP,45,1.0,1299,547,-16.0,0,0,,,,,,,Delta Air Lines Inc.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,3,9,1,OO,5172,CHS,ORD,1640,-12.0,760,1800,-18.0,0,0,,,,,,,Skywest Airlines Inc.,Charleston International Airport/Charleston AFB,Charleston,SC,32.89865,-80.04051,False,False
2015,1,4,7,EV,5398,EWN,ATL,1425,55.0,433,1602,52.0,0,0,,0.0,0.0,3.0,49.0,0.0,Atlantic Southeast Airlines,Coastal Carolina Regional Airport (Craven County Regional),New Bern,NC,35.07297,-77.04294,False,True
2015,2,13,5,HA,294,LIH,OGG,1623,11.0,201,1708,16.0,0,0,,0.0,0.0,0.0,11.0,5.0,Hawaiian Airlines Inc.,Lihue Airport,Lihue,HI,21.97598,-159.33896,False,True
2015,1,8,4,UA,1547,ORD,BOS,1017,15.0,867,1327,6.0,0,0,,,,,,,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,2,4,3,WN,2193,PHL,MCO,1610,19.0,861,1855,8.0,0,0,,,,,,,Southwest Airlines Co.,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,False,False
2015,3,24,2,WN,2706,FLL,ATL,850,0.0,581,1050,-2.0,0,0,,,,,,,Southwest Airlines Co.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,False
2015,3,18,3,EV,4955,ILM,ATL,1249,-2.0,377,1420,5.0,0,0,,,,,,,Atlantic Southeast Airlines,Wilmington International Airport,Wilmington,NC,34.27061,-77.90256,False,False
2015,3,22,7,WN,1159,ATL,MDW,1630,10.0,591,1730,-3.0,0,0,,,,,,,Southwest Airlines Co.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,3,22,7,UA,1723,SFO,KOA,1717,-5.0,2367,1953,-13.0,0,0,,,,,,,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,2,6,5,OO,4622,SLC,SJC,1114,-5.0,584,1217,4.0,0,0,,,,,,,Skywest Airlines Inc.,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,False,False
2015,1,26,1,HA,311,ITO,HNL,2003,-13.0,216,2052,-12.0,0,0,,,,,,,Hawaiian Airlines Inc.,Hilo International Airport,Hilo,HI,19.72026,-155.04847,False,False
2015,2,6,5,DL,1607,ATL,CHS,1931,0.0,259,2040,-2.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,2,12,4,WN,344,PHX,DEN,1730,-4.0,602,1915,2.0,0,0,,,,,,,Southwest Airlines Co.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,3,2,1,AS,305,SFO,SEA,1300,51.0,679,1504,51.0,0,0,,0.0,0.0,0.0,51.0,0.0,Alaska Airlines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,True
2015,2,10,2,WN,948,DAL,BWI,1230,0.0,1209,1615,-9.0,0,0,,,,,,,Southwest Airlines Co.,Dallas Love Field,Dallas,TX,32.84711,-96.85177,False,False
2015,2,1,7,DL,1662,SAN,ATL,810,-3.0,1892,1512,-2.0,0,0,,,,,,,Delta Air Lines Inc.,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,False,False
2015,2,16,1,WN,603,PHL,ATL,1040,0.0,666,1305,-7.0,0,0,,,,,,,Southwest Airlines Co.,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,False,False
2015,3,2,1,UA,1500,DCA,IAH,545,17.0,1208,823,6.0,0,0,,,,,,,United Air Lines Inc.,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,False,False
2015,1,27,2,VX,720,SFO,DAL,1710,-4.0,1476,2230,-10.0,0,0,,,,,,,Virgin America,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,1,18,7,UA,1249,SEA,IAD,805,3.0,2306,1557,-9.0,0,0,,,,,,,United Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,3,21,6,OO,6235,AUS,SFO,600,2.0,1504,815,-17.0,0,0,,,,,,,Skywest Airlines Inc.,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,False,False
2015,3,12,4,EV,5044,STL,MSP,1210,-9.0,448,1345,-16.0,0,0,,,,,,,Atlantic Southeast Airlines,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,False,False
2015,2,11,3,MQ,3611,BUF,ORD,2010,41.0,473,2104,63.0,0,0,,22.0,0.0,0.0,41.0,0.0,American Eagle Airlines Inc.,Buffalo Niagara International Airport,Buffalo,NY,42.94052,-78.73217,False,True
2015,2,23,1,UA,1678,SAT,DEN,904,0.0,794,1028,-8.0,0,0,,,,,,,United Air Lines Inc.,San Antonio International Airport,San Antonio,TX,29.53369,-98.46978,False,False
2015,2,26,4,US,2023,PHX,LAX,1455,22.0,370,1523,14.0,0,0,,,,,,,US Airways Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,3,2,1,UA,207,SFO,LAX,1517,60.0,337,1645,64.0,0,0,,4.0,0.0,0.0,60.0,0.0,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,True
2015,3,8,7,WN,504,MCO,CMH,1900,-1.0,802,2110,-7.0,0,0,,,,,,,Southwest Airlines Co.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,3,8,7,OO,2772,PHX,YUM,1000,-2.0,160,1100,-10.0,0,0,,,,,,,Skywest Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,1,20,2,MQ,3003,MSN,ORD,1925,-4.0,108,2023,36.0,0,0,,36.0,0.0,0.0,0.0,0.0,American Eagle Airlines Inc.,Dane County Regional Airport,Madison,WI,43.13986,-89.33751,False,True
2015,2,3,2,MQ,3300,DFW,DSM,1300,0.0,624,1447,-8.0,0,0,,,,,,,American Eagle Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,2,18,3,WN,943,PVD,TPA,1400,-4.0,1136,1730,-15.0,0,0,,,,,,,Southwest Airlines Co.,Theodore Francis Green State Airport,Providence,RI,41.724,-71.42822,False,False
2015,2,26,4,WN,1137,LAS,PDX,2055,29.0,763,2320,24.0,0,0,,0.0,0.0,0.0,24.0,0.0,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,True
2015,3,27,5,WN,1703,FLL,BWI,2000,90.0,925,2240,59.0,0,0,,0.0,0.0,22.0,37.0,0.0,Southwest Airlines Co.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,True
2015,3,24,2,MQ,3564,LGA,GSO,810,-12.0,461,951,-4.0,0,0,,,,,,,American Eagle Airlines Inc.,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,False,False
2015,1,30,5,B6,400,MSY,BOS,1650,8.0,1368,2054,4.0,0,0,,,,,,,JetBlue Airways,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,False,False
2015,1,30,5,NK,195,MCO,FLL,2148,0.0,177,2251,-5.0,0,0,,,,,,,Spirit Air Lines,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,2,16,1,WN,2416,HOU,LAS,1525,-3.0,1235,1650,-1.0,0,0,,,,,,,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,False
2015,3,28,6,AS,372,SEA,SMF,2125,52.0,605,2309,50.0,0,0,,0.0,0.0,50.0,0.0,0.0,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,True
2015,3,10,2,EV,5075,ATL,CAE,827,-1.0,192,924,-7.0,0,0,,,,,,,Atlantic Southeast Airlines,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,1,20,2,UA,361,SFO,LIH,901,-3.0,2447,1249,-23.0,0,0,,,,,,,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,2,26,4,MQ,3210,LBB,DFW,1415,10.0,282,1521,20.0,0,0,,10.0,0.0,0.0,9.0,1.0,American Eagle Airlines Inc.,Lubbock Preston Smith International Airport,Lubbock,TX,33.66364,-101.82278,False,True
2015,2,23,1,EV,5594,MLI,ATL,600,15.0,633,848,28.0,0,0,,13.0,0.0,15.0,0.0,0.0,Atlantic Southeast Airlines,Quad City International Airport,Moline,IL,41.44853,-90.50754,False,True
2015,1,8,4,US,756,CLT,STL,1440,-3.0,575,1542,7.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
2015,3,8,7,US,1946,BOS,CLT,600,-5.0,728,836,-12.0,0,0,,,,,,,US Airways Inc.,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,False
2015,3,26,4,OO,6262,DEN,PSP,1118,2.0,776,1236,-9.0,0,0,,,,,,,Skywest Airlines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,3,8,7,VX,166,LAX,EWR,1255,14.0,2454,2105,2.0,0,0,,,,,,,Virgin America,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,1,11,7,WN,1701,SMF,DEN,1105,2.0,909,1425,1.0,0,0,,,,,,,Southwest Airlines Co.,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,False,False
2015,3,22,7,DL,1051,BHM,ATL,900,-2.0,134,1102,-3.0,0,0,,,,,,,Delta Air Lines Inc.,Birmingham-Shuttlesworth International Airport,Birmingham,AL,33.56294,-86.75355,False,False
2015,2,3,2,DL,1765,IAH,ATL,825,-3.0,689,1124,-18.0,0,0,,,,,,,Delta Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,False
2015,1,10,6,WN,2665,PHX,DAL,1800,11.0,879,2110,33.0,0,0,,22.0,0.0,0.0,11.0,0.0,Southwest Airlines Co.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,True
2015,3,18,3,MQ,3686,ORD,HPN,1450,-5.0,738,1802,-33.0,0,0,,,,,,,American Eagle Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,3,31,2,AS,305,SFO,SEA,1300,45.0,679,1504,47.0,0,0,,2.0,0.0,45.0,0.0,0.0,Alaska Airlines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,True
2015,2,17,2,AA,221,DFW,SFO,1150,31.0,1464,1340,47.0,0,0,,47.0,0.0,0.0,0.0,0.0,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,True
2015,3,28,6,WN,1306,TPA,CAK,1550,4.0,894,1810,-4.0,0,0,,,,,,,Southwest Airlines Co.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,False
2015,1,4,7,DL,2326,FLL,ATL,845,-6.0,581,1039,-16.0,0,0,,,,,,,Delta Air Lines Inc.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,False
2015,1,8,4,OO,6201,FSD,DEN,1307,-2.0,483,1348,5.0,0,0,,,,,,,Skywest Airlines Inc.,Sioux Falls Regional Airport,Sioux Falls,SD,43.58135,-96.7417,False,False
2015,3,16,1,AA,1408,DFW,OKC,2105,31.0,175,2201,31.0,0,0,,0.0,0.0,31.0,0.0,0.0,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,True
2015,3,28,6,OO,4523,ASE,ATL,1245,-11.0,1304,1750,-20.0,0,0,,,,,,,Skywest Airlines Inc.,Aspen-Pitkin County Airport,Aspen,CO,39.22316,-106.86885,False,False
2015,3,29,7,AS,794,SEA,ABQ,1040,-7.0,1180,1445,-30.0,0,0,,,,,,,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,2,2,1,US,2037,PBI,PHL,1405,-1.0,951,1639,4.0,0,0,,,,,,,US Airways Inc.,Palm Beach International Airport,West Palm Beach,FL,26.68316,-80.09559,False,False
2015,3,29,7,DL,1950,SLC,DTW,730,17.0,1481,1256,2.0,0,0,,,,,,,Delta Air Lines Inc.,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,False,False
2015,3,24,2,US,2058,PHL,BOS,2015,-4.0,280,2126,0.0,0,0,,,,,,,US Airways Inc.,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,False,False
2015,3,10,2,WN,2056,DAL,MAF,700,64.0,319,810,66.0,0,0,,2.0,0.0,0.0,0.0,64.0,Southwest Airlines Co.,Dallas Love Field,Dallas,TX,32.84711,-96.85177,False,True
2015,1,1,4,WN,2155,SMF,PDX,1835,-7.0,479,2005,-9.0,0,0,,,,,,,Southwest Airlines Co.,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,False,False
2015,2,4,3,AA,2368,MSY,DFW,1942,11.0,447,2120,-1.0,0,0,,,,,,,American Airlines Inc.,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,False,False
2015,3,25,3,EV,5416,CMH,MSP,1330,-5.0,626,1430,-11.0,0,0,,,,,,,Atlantic Southeast Airlines,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,False,False
2015,1,4,7,OO,5646,SFO,SBA,1040,5.0,262,1203,-7.0,0,0,,,,,,,Skywest Airlines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,2,22,7,OO,6509,SFO,SLC,1755,23.0,599,2040,20.0,0,0,,0.0,0.0,0.0,20.0,0.0,Skywest Airlines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,True
2015,3,16,1,DL,1676,ATL,BNA,1347,-2.0,214,1353,-11.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,1,28,3,DL,506,SJU,ATL,1515,-8.0,1547,1819,-20.0,0,0,,,,,,,Delta Air Lines Inc.,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,False,False
2015,1,5,1,UA,474,ORD,RSW,1346,15.0,1120,1745,5.0,0,0,,,,,,,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,1,8,4,US,1748,PHL,MCO,1330,0.0,861,1608,-1.0,0,0,,,,,,,US Airways Inc.,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,False,False
2015,2,24,2,DL,1926,ATL,MCI,1805,60.0,692,1924,41.0,0,0,,0.0,0.0,0.0,38.0,3.0,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,True
2015,1,28,3,WN,436,CMH,TPA,1525,-4.0,829,1745,-24.0,0,0,,,,,,,Southwest Airlines Co.,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,False,False
2015,2,23,1,NK,657,MSY,IAH,1005,0.0,305,1119,10.0,0,0,,,,,,,Spirit Air Lines,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,False,False
2015,3,14,6,OO,5200,CHS,ORD,950,39.0,760,1118,30.0,0,0,,0.0,0.0,0.0,30.0,0.0,Skywest Airlines Inc.,Charleston International Airport/Charleston AFB,Charleston,SC,32.89865,-80.04051,False,True
2015,2,23,1,UA,1497,SEA,SFO,520,-5.0,679,730,-28.0,0,0,,,,,,,United Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,3,21,6,OO,6451,LAX,SMX,2120,-8.0,134,2217,1.0,0,0,,,,,,,Skywest Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,1,14,3,DL,2553,ATL,SAT,1355,3.0,874,1537,-7.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,1,6,2,WN,383,PDX,SJC,1355,-4.0,569,1535,-1.0,0,0,,,,,,,Southwest Airlines Co.,Portland International Airport,Portland,OR,45.58872,-122.5975,False,False
2015,1,13,2,F9,1321,FLL,IAD,2020,-11.0,901,2245,-20.0,0,0,,,,,,,Frontier Airlines Inc.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,False
2015,1,23,5,EV,5273,ATL,PHF,1141,16.0,508,1318,9.0,0,0,,,,,,,Atlantic Southeast Airlines,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,1,2,5,EV,5055,OAJ,ATL,1700,-2.0,399,1837,9.0,0,0,,,,,,,Atlantic Southeast Airlines,Albert J. Ellis Airport,Jacksonville,NC,34.82916,-77.61214,False,False
2015,3,17,2,UA,1412,EWR,ATL,633,-4.0,746,920,-20.0,0,0,,,,,,,United Air Lines Inc.,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,False,False
2015,3,2,1,WN,1974,LAX,SFO,545,-3.0,337,710,-13.0,0,0,,,,,,,Southwest Airlines Co.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,2,10,2,AA,2395,MIA,LGA,1231,0.0,1096,1529,-1.0,0,0,,,,,,,American Airlines Inc.,Miami International Airport,Miami,FL,25.79325,-80.29056,False,False
2015,3,5,4,WN,270,DTW,LAS,1310,55.0,1749,1455,21.0,0,0,,0.0,0.0,20.0,1.0,0.0,Southwest Airlines Co.,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,True
2015,3,3,2,AA,2413,DFW,LAX,800,76.0,1235,929,67.0,0,0,,0.0,0.0,4.0,63.0,0.0,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,True
2015,2,13,5,US,1789,CLT,PBI,1425,33.0,590,1614,32.0,0,0,,32.0,0.0,0.0,0.0,0.0,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,True
2015,2,19,4,OO,4748,SLC,LWS,2150,-8.0,461,2235,-7.0,0,0,,,,,,,Skywest Airlines Inc.,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,False,False
2015,1,5,1,WN,163,TPA,MSY,1335,72.0,488,1410,76.0,0,0,,4.0,0.0,50.0,22.0,0.0,Southwest Airlines Co.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,True
2015,1,25,7,DL,16,LAX,JFK,910,-1.0,2475,1740,-1.0,0,0,,,,,,,Delta Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,2,26,4,F9,1012,ATL,MCO,1610,30.0,404,1745,28.0,0,0,,25.0,0.0,3.0,0.0,0.0,Frontier Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,True
2015,1,31,6,HA,228,HNL,KOA,1008,-4.0,163,1052,2.0,0,0,,,,,,,Hawaiian Airlines Inc.,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,False,False
2015,3,15,7,OO,5169,ASE,DEN,755,-3.0,125,854,-1.0,0,0,,,,,,,Skywest Airlines Inc.,Aspen-Pitkin County Airport,Aspen,CO,39.22316,-106.86885,False,False
2015,1,30,5,WN,334,ONT,OAK,1710,11.0,362,1825,3.0,0,0,,,,,,,Southwest Airlines Co.,Ontario International Airport,Ontario,CA,34.056,-117.60119,False,False
2015,3,31,2,UA,1549,MCO,ORD,1615,-7.0,1005,1814,-21.0,0,0,,,,,,,United Air Lines Inc.,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,3,20,5,WN,468,STL,ATL,1325,44.0,484,1555,44.0,0,0,,0.0,0.0,14.0,30.0,0.0,Southwest Airlines Co.,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,False,True
2015,2,28,6,MQ,3446,MHK,ORD,712,-6.0,501,915,-9.0,0,0,,,,,,,American Eagle Airlines Inc.,Manhattan Regional Airport,Manhattan,KS,39.14097,-96.67083,False,False
2015,3,10,2,B6,2224,MCO,DCA,1605,13.0,759,1812,5.0,0,0,,,,,,,JetBlue Airways,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,2,3,2,WN,1274,LAX,ATL,900,-2.0,1947,1615,-15.0,0,0,,,,,,,Southwest Airlines Co.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,3,27,5,UA,464,PDX,ORD,1358,5.0,1739,1945,5.0,0,0,,,,,,,United Air Lines Inc.,Portland International Airport,Portland,OR,45.58872,-122.5975,False,False
2015,3,3,2,WN,328,LAS,LAX,800,-5.0,236,910,-11.0,0,0,,,,,,,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,2,18,3,US,1854,CLT,RDU,2245,-4.0,130,2335,-5.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
2015,2,22,7,DL,1095,ATL,CLT,1122,-5.0,226,1235,-12.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,2,26,4,WN,546,MCI,ABQ,1630,6.0,718,1740,-7.0,0,0,,,,,,,Southwest Airlines Co.,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,False,False
2015,3,5,4,B6,167,JFK,OAK,1707,468.0,2576,2052,464.0,0,0,,0.0,0.0,0.0,464.0,0.0,JetBlue Airways,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,False,True
2015,2,7,6,AA,1384,ORD,MSP,2055,-4.0,334,2220,-4.0,0,0,,,,,,,American Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,3,3,2,AA,1131,LGA,DFW,925,-6.0,1389,1239,-3.0,0,0,,,,,,,American Airlines Inc.,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,False,False
2015,2,4,3,DL,873,STT,ATL,1745,-5.0,1599,2054,-7.0,0,0,,,,,,,Delta Air Lines Inc.,Cyril E. King Airport,Charlotte Amalie,VI,18.33731,-64.97336,False,False
2015,1,5,1,DL,425,JFK,SJU,1200,23.0,1598,1647,21.0,0,0,,0.0,0.0,21.0,0.0,0.0,Delta Air Lines Inc.,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,False,True
2015,1,10,6,WN,3805,SAN,HOU,1050,4.0,1313,1550,-3.0,0,0,,,,,,,Southwest Airlines Co.,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,False,False
2015,1,20,2,DL,999,MSP,PHX,1750,5.0,1276,2027,11.0,0,0,,,,,,,Delta Air Lines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,2,8,7,WN,3041,LAS,DEN,625,-3.0,628,925,-19.0,0,0,,,,,,,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,2,13,5,DL,2239,DCA,ATL,1900,1.0,547,2105,-12.0,0,0,,,,,,,Delta Air Lines Inc.,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,False,False
2015,3,26,4,DL,2030,MDW,ATL,600,-5.0,591,853,-3.0,0,0,,,,,,,Delta Air Lines Inc.,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,False,False
2015,2,25,3,US,2047,FLL,CLT,625,-6.0,631,823,-6.0,0,0,,,,,,,US Airways Inc.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,False
2015,1,4,7,EV,4946,TUL,ATL,1815,-4.0,674,2102,-2.0,0,0,,,,,,,Atlantic Southeast Airlines,Tulsa International Airport,Tulsa,OK,36.19837,-95.88824,False,False
2015,1,20,2,AA,1542,PHL,DFW,1656,-6.0,1303,1955,-12.0,0,0,,,,,,,American Airlines Inc.,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,False,False
2015,2,18,3,WN,1634,SNA,DEN,645,-5.0,846,1015,4.0,0,0,,,,,,,Southwest Airlines Co.,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,False,False
2015,3,27,5,NK,596,FLL,MSP,2130,20.0,1487,21,16.0,0,0,,1.0,0.0,2.0,13.0,0.0,Spirit Air Lines,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,True
2015,1,28,3,OO,4639,MSP,DLH,1555,-2.0,144,1654,-10.0,0,0,,,,,,,Skywest Airlines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,3,25,3,WN,435,HOU,SAT,1105,40.0,192,1200,29.0,0,0,,0.0,0.0,9.0,20.0,0.0,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,True
2015,2,5,4,DL,1758,MSP,SAN,1145,-6.0,1532,1341,-33.0,0,0,,,,,,,Delta Air Lines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,2,13,5,WN,382,BOS,BWI,2040,-2.0,369,2220,-21.0,0,0,,,,,,,Southwest Airlines Co.,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,False
2015,1,15,4,WN,281,RDU,BWI,1625,6.0,255,1730,16.0,0,0,,10.0,0.0,6.0,0.0,0.0,Southwest Airlines Co.,Raleigh-Durham International Airport,Raleigh,NC,35.87764,-78.78747,False,True
2015,3,30,1,UA,538,DEN,DSM,2000,25.0,589,2238,16.0,0,0,,0.0,0.0,7.0,9.0,0.0,United Air Lines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,True
